rank,player,pos,team_26,age,bye,ecr_ovr,ecr_pos,g_25,ppgA_25,ppgB_25,top6A_25,floorA_25,tgt_25,tgt_share_25,car_25,ru100_25,re100_25,pass_td_25,p300_25,ru_yds_25,snap_pct_25,espn_adp,note,pos_rank
169,Aaron Jones Sr.,RB,MIN,31.8,6.0,115.78,38.82,12.0,9.891666666666667,9.891666666666667,13.516666666666666,6.95,41.0,0.1375838926174496,132.0,0.0,0.0,0.0,0.0,548.0,0.5508333333333333,100.0,,58
170,Tyler Shough,QB,NO,27.0,8.0,124.28,19.67,11.0,14.36,16.541818181818183,19.89333333333333,8.580000000000002,0.0,0.0,45.0,0.0,0.0,10.0,2.0,186.0,0.8345454545454545,,,24
171,Malik Willis,QB,MIA,27.3,6.0,130.02,20.37,4.0,12.795,14.294999999999998,12.794999999999998,4.525,0.0,0.0,22.0,0.0,0.0,3.0,0.0,123.0,0.4225,,,25
172,Keaton Mitchell,RB,LAC,24.6,7.0,151.49,49.15,13.0,4.261538461538462,4.261538461538462,7.133333333333333,2.3,12.0,0.0397350993377483,59.0,0.0,0.0,0.0,0.0,341.0,0.1746153846153846,,,59
173,Jonah Coleman,RB,DEN,23.1,10.0,156.36,50.58,,,,,,,,,,,,,,,,,60
174,Chig Okonkwo,TE,WAS,27.0,7.0,160.38,18.65,17.0,7.294117647058823,7.294117647058823,11.866666666666667,4.0,79.0,0.1493383742911153,0.0,0.0,0.0,0.0,0.0,0.0,0.6370588235294118,,,18
175,Tre Tucker,WR,LV,25.5,13.0,162.97,63.43,17.0,9.6,9.629411764705882,17.25,5.0,92.0,0.1866125760649087,11.0,0.0,1.0,0.0,0.0,51.0,0.9482352941176472,,,62
176,Dalton Schultz,TE,HOU,30.2,8.0,163.71,19.03,17.0,10.452941176470588,10.452941176470588,16.566666666666666,5.800000000000001,106.0,0.1916817359855334,0.0,0.0,0.0,0.0,0.0,0.0,0.7105882352941176,,,19
177,Hunter Henry,TE,NE,31.8,11.0,164.67,19.1,17.0,10.605882352941178,10.63529411764706,17.933333333333334,6.6000000000000005,87.0,0.1804979253112033,0.0,0.0,1.0,0.0,0.0,0.0,0.7941176470588235,,,20
178,Mike Washington Jr.,RB,LV,,13.0,165.41,52.21,,,,,,,,,,,,,,,,,61
179,Jerry Jeudy,WR,CLE,27.4,11.0,167.97,65.34,17.0,7.1000000000000005,7.1000000000000005,12.800000000000002,3.7,106.0,0.2034548944337812,1.0,0.0,0.0,0.0,0.0,5.0,0.8452941176470588,,,63
180,Bryce Young,QB,CAR,25.1,5.0,172.12,26.04,16.0,14.1275,16.8775,22.72,8.709999999999999,0.0,0.0,54.0,0.0,0.0,23.0,2.0,216.0,0.9675,,,26
181,Jalen McMillan,WR,TB,24.8,10.0,172.6,66.35,4.0,7.85,7.975,7.85,3.225,15.0,0.1219512195121951,1.0,0.0,1.0,0.0,0.0,1.0,0.515,,,64
182,Kayshon Boutte,WR,HOU,24.3,8.0,179.43,68.45,14.0,8.971428571428572,9.007142857142856,16.03333333333333,3.625,46.0,0.1164556962025316,0.0,0.0,1.0,0.0,0.0,0.0,0.6749999999999999,,,65
183,Omar Cooper Jr.,WR,NYJ,22.7,13.0,180.82,69.27,,,,,,,,,,,,,,,,,66
184,Tre' Harris,WR,LAC,24.5,7.0,181.2,69.57,16.0,4.3375,4.3375,7.366666666666667,2.35,43.0,0.0848126232741617,2.0,0.0,0.0,0.0,0.0,10.0,0.4852941176470588,,,67
185,Ryan Flournoy,WR,DAL,26.9,14.0,184.82,70.42,15.0,7.8,7.866666666666666,14.45,2.9,56.0,0.104089219330855,4.0,0.0,2.0,0.0,0.0,25.0,0.4475,,,68
186,Dontayvion Wicks,WR,PHI,25.2,10.0,186.73,70.44,13.0,5.830769230769231,5.830769230769231,9.750000000000002,1.9,46.0,0.1288515406162464,1.0,0.0,0.0,0.0,0.0,6.0,0.4464285714285714,,,69
187,Jalen Nailor,WR,LV,27.5,13.0,190.27,71.86,17.0,6.011764705882353,6.041176470588235,12.566666666666665,0.0,53.0,0.1137339055793991,2.0,0.0,1.0,0.0,0.0,13.0,0.6535294117647058,,,70
188,T.J. Hockenson,TE,MIN,29.2,6.0,190.29,22.06,15.0,7.52,7.52,11.283333333333331,4.55,66.0,0.1560283687943262,1.0,0.0,0.0,0.0,0.0,0.0,0.7793333333333333,,,21
189,Malik Washington,WR,MIA,25.9,6.0,190.64,72.36,17.0,6.864705882352942,6.864705882352942,10.4,4.1,65.0,0.1441241685144124,17.0,0.0,0.0,0.0,0.0,110.0,0.57,,,71
190,Pat Bryant,WR,DEN,23.8,10.0,190.7,72.14,13.0,5.753846153846154,5.753846153846154,9.316666666666668,3.8,49.0,0.1096196868008948,0.0,0.0,0.0,0.0,0.0,0.0,0.4766666666666667,,,72
191,Jacoby Brissett,QB,ARI,33.7,14.0,194.36,26.94,14.0,16.81714285714286,20.24571428571429,22.563333333333333,15.835,0.0,0.0,38.0,0.0,0.0,23.0,4.0,168.0,0.8571428571428571,,,27
192,Ray Davis,RB,BUF,26.8,7.0,194.45,59.71,17.0,3.947058823529413,3.888235294117648,9.750000000000002,0.1,13.0,0.0271398747390396,58.0,1.0,0.0,0.0,0.0,275.0,0.1429411764705882,,,62
193,Jaylin Noel,WR,HOU,24.0,8.0,200.36,75.0,17.0,4.023529411764706,4.023529411764706,9.7,0.0,35.0,0.0632911392405063,6.0,0.0,0.0,0.0,0.0,12.0,0.26,,,73
194,Kimani Vidal,RB,LAC,25.0,7.0,201.17,62.19,13.0,9.761538461538462,9.53076923076923,18.15,2.9,22.0,0.0547263681592039,155.0,3.0,0.0,0.0,0.0,643.0,0.5446153846153846,,,63
195,Calvin Ridley,WR,TEN,31.7,9.0,202.32,75.39,7.0,6.971428571428571,7.042857142857143,7.75,3.25,36.0,0.1636363636363636,0.0,0.0,1.0,0.0,0.0,0.0,0.5714285714285714,,,74
196,Sean Tucker,RB,TB,24.9,10.0,204.71,62.45,17.0,5.552941176470589,5.494117647058824,12.933333333333332,0.0,11.0,0.0203703703703703,86.0,1.0,0.0,0.0,0.0,320.0,0.158235294117647,,,64
197,AJ Barner,TE,SEA,24.4,11.0,208.19,24.07,17.0,8.664705882352942,8.664705882352942,15.566666666666668,3.4000000000000004,68.0,0.1494505494505494,10.0,0.0,0.0,0.0,0.0,14.0,0.7729411764705882,,,22
198,Greg Dulcich,TE,MIA,26.5,6.0,208.5,24.49,9.0,6.977777777777778,6.977777777777778,8.566666666666668,4.4,33.0,0.1527777777777778,1.0,0.0,0.0,0.0,0.0,-7.0,0.422,,,23
199,Caleb Douglas,WR,MIA,23.0,6.0,211.13,78.85,,,,,,,,,,,,,,,,,75
200,Oronde Gadsden II,TE,LAC,23.2,7.0,211.73,25.45,15.0,8.860000000000001,8.893333333333334,15.916666666666666,3.65,69.0,0.1443514644351464,0.0,0.0,1.0,0.0,0.0,0.0,0.626,,,24
201,Terrance Ferguson,TE,LA,23.5,11.0,212.67,25.47,11.0,4.736363636363636,4.736363636363636,8.416666666666668,0.0,25.0,0.0651041666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.3671428571428571,,,25
202,Troy Franklin,WR,DEN,23.6,10.0,216.18,80.33,17.0,10.41764705882353,10.41764705882353,18.666666666666668,4.1,104.0,0.1808695652173913,5.0,0.0,0.0,0.0,0.0,12.0,0.5958823529411765,,,76
203,Aaron Rodgers,QB,PIT,42.8,9.0,216.72,28.3,16.0,14.1925,17.1925,20.316666666666663,10.175,1.0,0.0020576131687242,21.0,0.0,0.0,24.0,0.0,61.0,0.956875,,,28
204,Isaac TeSlaa,WR,DET,24.6,6.0,217.77,80.06,14.0,5.421428571428572,5.421428571428572,11.183333333333335,0.0,27.0,0.0584415584415584,0.0,0.0,0.0,0.0,0.0,0.0,0.3964705882352941,,,77
205,Nicholas Singleton,RB,TEN,22.7,9.0,218.87,65.08,,,,,,,,,,,,,,,,,65
206,Darnell Mooney,WR,NYG,28.9,8.0,219.02,81.4,15.0,5.486666666666666,5.486666666666666,8.833333333333334,2.6,72.0,0.1617977528089887,0.0,0.0,0.0,0.0,0.0,0.0,0.8193333333333332,,,78
207,Gunnar Helm,TE,TEN,24.0,9.0,220.43,25.9,16.0,5.73125,5.73125,9.933333333333332,2.575,55.0,0.1108870967741935,0.0,0.0,0.0,0.0,0.0,0.0,0.525625,,,26
208,Geno Smith,QB,NYJ,35.9,13.0,222.37,28.38,15.0,11.593333333333334,14.26,18.493333333333336,6.530000000000001,0.0,0.0,41.0,0.0,0.0,19.0,1.0,109.0,0.9646666666666668,,,29
209,Cyrus Allen,WR,KC,23.6,5.0,222.38,82.76,,,,,,,,,,,,,,,,,79
210,Ja'Kobi Lane,WR,BAL,22.1,13.0,222.62,82.66,,,,,,,,,,,,,,,,,80
211,Kenyon Sadiq,TE,NYJ,21.5,13.0,222.64,26.02,,,,,,,,,,,,,,,,,27
212,Cooper Kupp,WR,SEA,33.2,11.0,222.96,82.74,16.0,7.26875,7.26875,11.733333333333334,4.775,70.0,0.1624129930394431,0.0,0.0,0.0,0.0,0.0,0.0,0.755625,,,81
213,Rashod Bateman,WR,BAL,26.8,13.0,226.05,82.8,13.0,4.261538461538462,4.261538461538462,7.583333333333333,1.7000000000000002,38.0,0.1141141141141141,0.0,0.0,0.0,0.0,0.0,0.0,0.693076923076923,,,82
214,Jaydon Blue,RB,DAL,22.7,14.0,226.47,66.71,5.0,4.08,4.08,4.08,0.7000000000000001,1.0,0.0066666666666666,38.0,0.0,0.0,0.0,0.0,129.0,0.256,,,66
215,Emanuel Wilson,RB,SEA,27.3,11.0,228.95,68.03,17.0,5.73529411764706,5.676470588235295,13.366666666666667,1.4,17.0,0.0369565217391304,125.0,1.0,0.0,0.0,0.0,496.0,0.3111764705882353,,,67
216,Kaytron Allen,RB,WAS,23.7,7.0,232.16,68.28,,,,,,,,,,,,,,,,,68
217,Germie Bernard,WR,PIT,22.8,9.0,233.44,86.07,,,,,,,,,,,,,,,,,83
218,Antonio Williams,WR,WAS,22.2,7.0,233.94,86.24,,,,,,,,,,,,,,,,,84
219,Zachariah Branch,WR,ATL,22.5,11.0,235.11,86.36,,,,,,,,,,,,,,,,,85
220,Malachi Fields,WR,NYG,23.0,8.0,236.07,87.61,,,,,,,,,,,,,,,,,86
221,Justice Hill,RB,BAL,28.8,13.0,236.52,69.56,10.0,6.5200000000000005,6.5200000000000005,10.483333333333334,0.7,27.0,0.108,18.0,0.0,0.0,0.0,0.0,93.0,0.371,,,69
222,Jaylen Wright,RB,MIA,23.4,6.0,236.57,68.97,9.0,5.688888888888889,5.577777777777778,7.916666666666667,1.7000000000000002,9.0,0.0439024390243902,70.0,1.0,0.0,0.0,0.0,288.0,0.215,,,70
223,Pat Freiermuth,TE,PIT,27.9,9.0,238.46,27.71,15.0,7.673333333333334,7.706666666666667,12.85,3.6,54.0,0.1141649048625792,0.0,0.0,1.0,0.0,0.0,0.0,0.5035294117647059,,,28
224,Jack Bech,WR,LV,23.7,13.0,239.01,87.78,14.0,3.0285714285714285,3.0285714285714285,5.699999999999999,0.0,29.0,0.0763157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.3975,,,87
225,Cade Otton,TE,TB,27.4,10.0,239.93,28.37,15.0,8.146666666666667,8.146666666666667,13.883333333333336,4.3500000000000005,81.0,0.1691022964509394,0.0,0.0,0.0,0.0,0.0,0.0,0.935,,,29
226,Ted Hurst III,WR,TB,22.2,10.0,242.97,88.7,,,,,,,,,,,,,,,,,88
227,George Holani,RB,SEA,26.7,11.0,243.54,71.71,10.0,2.08,2.08,3.466666666666667,0.0,2.0,0.0076628352490421,22.0,0.0,0.0,0.0,0.0,73.0,0.0554545454545454,,,71
228,Chris Bell,WR,MIA,22.3,6.0,244.04,89.66,,,,,,,,,,,,,,,,,89
229,Chimere Dike,WR,TEN,24.7,9.0,244.36,89.79,17.0,7.535294117647059,7.535294117647059,15.216666666666669,2.8,74.0,0.1398865784499054,11.0,0.0,0.0,0.0,0.0,18.0,0.5929411764705882,,,90
230,Keon Coleman,WR,BUF,23.3,7.0,246.9,91.04,12.0,8.658333333333333,8.700000000000001,12.65,4.775,59.0,0.1735294117647058,0.0,0.0,1.0,0.0,0.0,0.0,0.6523076923076924,,,91
231,Devaughn Vele,WR,NO,28.7,8.0,248.58,90.66,9.0,7.366666666666666,7.366666666666666,9.916666666666666,2.5,39.0,0.1258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.5015384615384616,,,92
232,Ollie Gordon II,RB,MIA,22.7,6.0,248.68,72.87,17.0,3.182352941176471,3.182352941176471,7.7,0.0,9.0,0.0199556541019955,70.0,0.0,0.0,0.0,0.0,199.0,0.2241176470588235,,,72
233,Najee Harris,RB,NYG,28.5,8.0,249.45,74.07,3.0,3.866666666666667,3.866666666666667,3.866666666666667,2.4000000000000004,3.0,0.0283018867924528,15.0,0.0,0.0,0.0,0.0,61.0,0.2166666666666666,,,73
234,David Njoku,TE,LAC,30.2,7.0,250.34,30.82,11.0,7.845454545454545,7.845454545454545,11.1,4.45,48.0,0.1253263707571801,0.0,0.0,0.0,0.0,0.0,0.0,0.6391666666666667,,,30
235,Elic Ayomanor,WR,TEN,23.3,9.0,251.77,92.83,16.0,7.28125,7.28125,11.583333333333334,3.675,89.0,0.1812627291242362,0.0,0.0,0.0,0.0,0.0,0.0,0.805625,,,93
236,Demond Claiborne,RB,MIN,22.9,6.0,252.01,73.67,,,,,,,,,,,,,,,,,74
237,Isaiah Davis,RB,NYJ,24.6,13.0,253.97,73.4,16.0,4.45,4.45,9.6,1.1,28.0,0.0633484162895927,43.0,0.0,0.0,0.0,0.0,236.0,0.28,,,75
238,Evan Engram,TE,DEN,32.0,10.0,253.98,30.8,16.0,6.425,6.425,10.233333333333333,3.1,76.0,0.1376811594202898,1.0,0.0,0.0,0.0,0.0,7.0,0.42125,,,31
239,Ty Johnson,RB,BUF,29.0,7.0,259.3,75.07,17.0,5.9,5.9,11.366666666666664,2.4000000000000004,33.0,0.068893528183716,50.0,0.0,0.0,0.0,0.0,200.0,0.2958823529411765,,,76
240,Elijah Sarratt,WR,BAL,23.3,13.0,261.62,95.97,,,,,,,,,,,,,,,,,94
241,Tory Horton,WR,SEA,23.8,11.0,261.68,95.38,8.0,8.1375,8.1375,10.85,0.0,22.0,0.1062801932367149,0.0,0.0,0.0,0.0,0.0,0.0,0.48125,,,95
242,LeQuint Allen Jr.,RB,JAX,22.1,7.0,262.4,75.92,16.0,1.55,1.55,2.5666666666666664,0.825,11.0,0.0233545647558386,23.0,0.0,0.0,0.0,0.0,94.0,0.2258823529411764,,,77
243,Samaje Perine,RB,CIN,31.0,6.0,262.41,76.74,15.0,5.193333333333333,5.193333333333333,9.383333333333336,1.55,21.0,0.0393258426966292,84.0,0.0,0.0,0.0,0.0,382.0,,,,78
244,Christian Kirk,WR,SF,29.8,8.0,264.59,96.18,11.0,5.263636363636364,5.263636363636364,8.433333333333334,1.6,52.0,0.1440443213296399,0.0,0.0,0.0,0.0,0.0,0.0,0.4861538461538461,,,96
245,Xavier Legette,WR,CAR,25.6,5.0,264.69,96.27,15.0,5.953333333333334,5.953333333333334,11.65,1.75,64.0,0.1509433962264151,1.0,0.0,0.0,0.0,0.0,0.0,0.6786666666666666,,,97
246,Darius Slayton,WR,NYG,29.7,8.0,264.83,96.37,14.0,7.057142857142858,7.057142857142858,10.833333333333334,4.225,63.0,0.1518072289156626,0.0,0.0,0.0,0.0,0.0,0.0,0.812857142857143,,,98
247,Tyquan Thornton,WR,KC,26.1,5.0,264.9,96.77,12.0,6.733333333333333,6.733333333333333,10.983333333333334,2.9250000000000003,37.0,0.0887290167865707,0.0,0.0,0.0,0.0,0.0,0.0,0.39,,,99
248,Jordan James,RB,SF,22.5,8.0,264.94,76.8,,,,,,,,,,,,,,0.0166666666666666,,,79
249,Colby Parkinson,TE,LA,27.7,11.0,265.87,33.23,14.0,9.271428571428572,9.271428571428572,15.966666666666669,3.8,56.0,0.1142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.604,,,32
250,Darren Waller,TE,CAR,34.0,5.0,267.85,33.11,9.0,9.855555555555556,9.855555555555556,14.16666666666667,2.7,34.0,0.1459227467811159,1.0,0.0,0.0,0.0,0.0,4.0,0.4499999999999999,,,33
251,Marvin Mims Jr.,WR,DEN,24.5,10.0,267.99,97.91,15.0,6.333333333333333,6.333333333333333,11.333333333333334,3.35,51.0,0.0990291262135922,12.0,0.0,0.0,0.0,0.0,78.0,0.3686666666666667,,,100
252,Alec Ingold,RB,LAC,,7.0,270.5,112.2,,,,,,,,,,,,,,,,,80
253,Chris Brooks,RB,GB,26.7,11.0,271.15,78.84,17.0,1.9235294117647064,1.9235294117647064,4.216666666666668,0.1,17.0,0.0369565217391304,27.0,0.0,0.0,0.0,0.0,106.0,0.2005882352941176,,,81
254,Devin Neal,RB,NO,23.1,8.0,271.65,80.02,9.0,6.666666666666667,6.666666666666667,9.466666666666669,2.2,19.0,0.0633333333333333,57.0,0.0,0.0,0.0,0.0,206.0,0.4,,,82
255,Tua Tagovailoa,QB,ATL,28.5,11.0,272.03,31.61,14.0,11.478571428571428,14.47857142857143,18.38,6.66,0.0,0.0,20.0,0.0,0.0,20.0,1.0,43.0,0.9542857142857144,,,30
256,DJ Giddens,RB,IND,23.0,13.0,272.34,78.49,5.0,1.9200000000000004,1.9200000000000004,1.9200000000000004,0.3,2.0,0.0133333333333333,26.0,0.0,0.0,0.0,0.0,96.0,0.12,,,83
257,Mike Gesicki,TE,CIN,30.9,6.0,273.14,34.06,12.0,5.891666666666667,5.891666666666667,9.333333333333334,2.325,42.0,0.1037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.3853846153846154,,,34
258,Malik Davis,RB,DAL,27.8,14.0,273.91,80.0,10.0,4.36,4.26,7.066666666666666,0.375,5.0,0.0140845070422535,52.0,1.0,0.0,0.0,0.0,250.0,0.207,,,84
259,Mason Taylor,TE,NYJ,22.3,13.0,274.29,34.62,13.0,6.838461538461539,6.838461538461539,11.133333333333333,3.0,65.0,0.1878612716763005,0.0,0.0,0.0,0.0,0.0,0.0,0.8107692307692307,,,35
260,Seth McGowan,RB,IND,24.9,13.0,274.37,81.48,,,,,,,,,,,,,,,,,85
261,Kyle Williams,WR,NE,23.8,11.0,275.03,101.0,14.0,3.5142857142857147,3.5142857142857147,7.85,0.0,21.0,0.0514705882352941,2.0,0.0,0.0,0.0,0.0,3.0,0.308235294117647,,,101
262,Jahan Dotson,WR,ATL,26.5,11.0,276.8,101.35,15.0,3.3466666666666667,3.3466666666666667,6.8166666666666655,0.65,36.0,0.0851063829787234,0.0,0.0,0.0,0.0,0.0,0.0,0.5688235294117647,,,102
263,Andrei Iosivas,WR,CIN,26.9,6.0,276.89,102.51,15.0,5.993333333333334,5.993333333333334,11.283333333333331,2.6,58.0,0.1039426523297491,3.0,0.0,0.0,0.0,0.0,14.0,0.7617647058823529,,,103
264,Josh Williams,RB,TB,26.3,10.0,278.0,119.75,2.0,0.55,0.55,0.55,0.275,0.0,0.0,4.0,0.0,0.0,0.0,0.0,11.0,0.0433333333333333,,,86
265,DeMario Douglas,WR,NE,25.8,11.0,278.87,103.5,16.0,6.08125,6.1125,10.716666666666669,2.5250000000000004,46.0,0.0989247311827957,7.0,0.0,1.0,0.0,0.0,21.0,0.2588235294117647,,,104
266,Theo Johnson,TE,NYG,25.5,8.0,280.76,35.89,15.0,8.52,8.52,14.083333333333336,4.85,74.0,0.167420814479638,0.0,0.0,0.0,0.0,0.0,0.0,0.8673333333333333,,,36
267,Mack Hollins,WR,NE,33.0,11.0,282.08,103.89,14.0,8.207142857142857,8.242857142857144,12.366666666666667,5.075,65.0,0.1589242053789731,1.0,0.0,1.0,0.0,0.0,4.0,0.6773333333333333,,,105
268,Kendre Miller,RB,NO,24.2,8.0,282.95,82.83,7.0,4.757142857142857,4.757142857142857,5.433333333333334,2.2,5.0,0.0218340611353711,47.0,0.0,0.0,0.0,0.0,193.0,0.2428571428571428,,,87
269,Brashard Smith,RB,KC,23.4,5.0,283.11,82.72,17.0,3.7235294117647055,3.7235294117647055,8.366666666666667,0.7000000000000001,35.0,0.0637522768670309,44.0,0.0,0.0,0.0,0.0,151.0,0.1670588235294117,,,88
270,Charlie Kolar,TE,LAC,27.6,7.0,284.08,38.15,13.0,2.784615384615385,2.784615384615385,5.250000000000001,0.0,15.0,0.047923322683706,0.0,0.0,0.0,0.0,0.0,0.0,0.4035294117647059,,,37
271,Eli Stowers,TE,PHI,23.4,10.0,286.04,37.52,,,,,,,,,,,,,,,,,38
272,Michael Penix Jr.,QB,ATL,26.3,11.0,286.52,32.54,9.0,13.364444444444445,15.586666666666666,17.216666666666665,7.9,0.0,0.0,21.0,0.0,0.0,9.0,1.0,70.0,0.9322222222222224,,,31
273,Adam Randall,RB,BAL,22.2,13.0,287.12,84.94,,,,,,,,,,,,,,,,,89
274,Xavier Hutchinson,WR,HOU,26.3,8.0,287.42,107.08,16.0,6.125,6.125,11.2,2.525,57.0,0.111984282907662,3.0,0.0,0.0,0.0,0.0,22.0,0.5747058823529412,,,106
275,Kirk Cousins,QB,LV,38.1,13.0,288.51,32.88,10.0,10.354,12.554,15.11,3.640000000000001,0.0,0.0,14.0,0.0,0.0,10.0,1.0,7.0,0.861,,,32
276,Hollywood Brown,WR,PHI,29.3,10.0,288.84,105.43,16.0,8.60625,8.60625,13.66666666666667,5.025,74.0,0.1425818882466281,0.0,0.0,0.0,0.0,0.0,0.0,0.535,,,107
277,Emari Demercado,RB,DAL,27.6,5.0,289.63,84.9,12.0,4.858333333333333,4.858333333333333,8.183333333333334,1.6,20.0,0.0464037122969837,44.0,0.0,0.0,0.0,0.0,312.0,0.2323076923076923,,,90
278,Jalen Tolbert,WR,MIA,27.5,6.0,289.65,105.31,12.0,3.858333333333333,3.858333333333333,7.250000000000001,0.0,34.0,0.0805687203791469,0.0,0.0,0.0,0.0,0.0,0.0,0.5130769230769231,,,108
279,Bryce Lance,WR,NO,24.1,8.0,289.7,106.73,,,,,,,,,,,,,,,,,109
280,Deshaun Watson,QB,CLE,31.0,11.0,289.72,33.03,,,,,,,,,,,,,,,,,33
281,Isaiah Bond,WR,CLE,22.5,11.0,290.48,107.55,15.0,3.646666666666667,3.646666666666667,6.616666666666668,1.75,44.0,0.0934182590233545,5.0,0.0,0.0,0.0,0.0,29.0,0.4806249999999999,,,110
282,Jake Tonges,TE,SF,27.2,8.0,290.84,37.42,10.0,9.330000000000002,9.330000000000002,13.4,4.85,46.0,0.1369047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.3317647058823529,,,39
283,Bam Knight,RB,ARI,25.4,14.0,291.97,87.91,12.0,7.741666666666666,7.741666666666666,12.616666666666664,3.2250000000000005,31.0,0.0670995670995671,82.0,0.0,0.0,0.0,0.0,269.0,0.3308333333333333,,,91
284,Kendrick Bourne,WR,ARI,31.1,14.0,292.65,107.64,14.0,6.792857142857144,6.864285714285715,12.25,3.0250000000000004,53.0,0.1221198156682027,0.0,0.0,2.0,0.0,0.0,0.0,0.566875,,,111
285,Kaleb Johnson,RB,GB,23.1,9.0,292.75,86.53,10.0,0.8800000000000001,0.8800000000000001,1.3833333333333335,0.3,2.0,0.0070671378091872,28.0,0.0,0.0,0.0,0.0,69.0,0.091,,,92
286,Skyler Bell,WR,BUF,24.2,7.0,292.79,107.41,,,,,,,,,,,,,,,,,112
287,Darnell Washington,TE,PIT,25.1,9.0,293.7,37.74,13.0,5.646153846153847,5.646153846153847,8.233333333333333,3.5,43.0,0.1096938775510204,0.0,0.0,0.0,0.0,0.0,0.0,0.5725,,,40
288,Tommy Myers,TE,FA,,,293.75,56.33,,,,,,,,,,,,,,,,,41
289,Jaleel McLaughlin,RB,DEN,26.0,10.0,294.53,86.78,8.0,3.925,3.925,5.166666666666667,2.875,6.0,0.0218978102189781,37.0,0.0,0.0,0.0,0.0,187.0,0.16,,,93
290,Roman Hemby,RB,LV,24.1,13.0,295.5,126.67,,,,,,,,,,,,,,,,,94
291,Tyler Badie,RB,DEN,27.6,10.0,296.0,130.4,16.0,2.2125,2.2125,4.033333333333334,0.9,31.0,0.0564663023679417,8.0,0.0,0.0,0.0,0.0,23.0,0.175,,,95
292,Devin Singletary,RB,NYG,29.0,8.0,297.23,87.28,17.0,6.4,6.4,13.65,1.1,19.0,0.0377733598409542,119.0,0.0,0.0,0.0,0.0,437.0,0.2764705882352941,,,96
293,Isaiah Williams,WR,FA,39.6,,297.5,141.0,,,,,,,,,,,,,,,,,113
294,Shedeur Sanders,QB,CLE,24.6,11.0,297.94,34.29,8.0,10.6125,12.6125,13.323333333333336,4.65,0.0,0.0,21.0,0.0,0.0,7.0,1.0,169.0,0.91625,,,34
295,Kyle Juszczyk,RB,SF,,8.0,298.55,91.67,,,,,,,,,,,,,,,,,97
296,Roman Wilson,WR,PIT,25.2,9.0,298.87,118.29,9.0,4.288888888888889,4.288888888888889,6.533333333333335,0.0,21.0,0.0789473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.3307692307692307,,,114
297,Michael Mayer,TE,LV,25.2,13.0,299.27,38.96,13.0,5.676923076923076,5.676923076923076,10.033333333333337,2.0,50.0,0.1291989664082687,0.0,0.0,0.0,0.0,0.0,0.0,0.6176923076923077,,,42
298,Chris Brazzell II,WR,CAR,22.9,5.0,299.46,112.93,,,,,,,,,,,,,,,,,115
299,Jarquez Hunter,RB,MIA,23.7,6.0,299.68,87.89,,,,,,,,,,,,,,0.0,,,98
300,Elijah Arroyo,TE,SEA,23.4,11.0,300.8,39.22,13.0,2.838461538461538,2.838461538461538,5.383333333333334,0.0,26.0,0.0766961651917404,0.0,0.0,0.0,0.0,0.0,0.0,0.3953846153846153,,,43
301,Jerome Ford,RB,WAS,27.0,7.0,301.18,90.86,13.0,3.353846153846154,3.353846153846154,6.15,0.9,32.0,0.0763723150357995,24.0,0.0,0.0,0.0,0.0,73.0,0.3046153846153846,,,99
302,Tahj Brooks,RB,CIN,24.3,6.0,302.0,90.59,12.0,0.5333333333333333,0.5333333333333333,1.0666666666666669,0.0,2.0,0.0048899755501222,16.0,0.0,0.0,0.0,0.0,45.0,,,,100
303,Joshua Palmer,WR,BUF,27.0,7.0,302.48,111.21,12.0,4.358333333333333,4.358333333333333,6.666666666666667,2.0250000000000004,37.0,0.1081871345029239,0.0,0.0,0.0,0.0,0.0,0.0,0.4833333333333333,,,116
304,Trevor Etienne,RB,CAR,22.2,5.0,302.76,90.12,17.0,0.8058823529411765,0.8058823529411765,2.1833333333333336,0.0,3.0,0.00625,20.0,0.0,0.0,0.0,0.0,94.0,0.0558823529411764,,,101
305,Isaac Guerendo,RB,SF,26.2,8.0,303.33,89.63,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,102
306,Max Bredeson,RB,MIN,23.9,6.0,305.5,98.33,,,,,,,,,,,,,,,,,103
307,Oscar Delp,TE,NO,23.1,8.0,305.83,41.49,,,,,,,,,,,,,,,,,44
308,Eli Heidenreich,RB,PIT,23.1,9.0,307.31,92.81,,,,,,,,,,,,,,,,,104
309,Audric Estime,RB,NO,23.0,8.0,307.49,93.03,5.0,9.62,9.62,9.62,6.6000000000000005,13.0,0.0817610062893081,46.0,0.0,0.0,0.0,0.0,198.0,0.3928571428571428,,,105
310,KaVontae Turpin,WR,DAL,30.1,14.0,308.07,117.72,15.0,5.633333333333334,5.633333333333334,9.866666666666667,2.95,38.0,0.0697247706422018,17.0,0.0,0.0,0.0,0.0,89.0,0.3546666666666667,,,117
